datetime,Total Power Output (MW),Energy Consumption (MW),Power Generated >90(MW),Power Generated <10(MW),Total Redundancy(MW)
2023-05-01,915.290625785,752.2866281299999,159.57749006,3.4265075950000004,163.003997655
2023-05-02,1765.51873332,1040.95330616,724.56542716,0.0,724.56542716
2023-05-03,1641.02973368,1004.51917138,636.5105623,0.0,636.5105623
2023-05-04,1178.62218202,948.62170784,230.00047418000003,0.0,230.00047418000003
2023-05-05,820.994679113,758.429059443,58.89189667000001,3.673723,62.56561967000001
2023-05-06,1230.082107685,840.574810985,389.5072967,0.0,389.5072967
2023-05-07,1703.70165749,1031.28752541,672.41413208,0.0,672.41413208
2023-05-08,1291.07072713,981.2074691299999,309.863258,0.0,309.863258
2023-05-09,1185.747513222,884.61430586,297.4268162,3.706391162,301.133207362
2023-05-10,1698.9181857400001,1042.46325105,656.4549346900001,0.0,656.4549346900001
2023-05-11,1669.807505514,1041.70685875,628.0657771,0.034869663999999995,628.100646764
2023-05-12,748.621306479,727.541299579,21.0800069,0.0,21.0800069
2023-05-13,459.77298365700005,451.85157448,0.0,7.921409176999999,7.921409176999999
2023-05-14,462.559231028,458.436710478,0.0,4.12252055,4.12252055
2023-05-15,711.147968072,684.981557251,21.866602570000012,4.299808251,26.166410821000014
2023-05-16,1514.94800725,984.49412698,530.4538802699999,0.0,530.4538802699999
2023-05-17,1370.633166459,965.604747635,404.82570239999995,0.202716424,405.02841882399997
2023-05-18,1768.214793549,1057.85053673,710.0785947,0.285662119,710.364256819
2023-05-19,1750.842100394,1058.42221349,692.1292081,0.290678804,692.419886904
2023-05-20,1561.717316386,1057.66670777,503.76014289,0.29046572600000004,504.05060861600003
2023-05-21,1754.698755959,1060.26158226,694.07043246,0.366741239,694.437173699
2023-05-22,1777.246490473,1062.06937718,714.8089735,0.368139793,715.1771132929999
2023-05-23,1533.379055578,1057.09401155,475.9054769,0.37956712800000003,476.28504402799996
2023-05-24,820.631040191,799.83278523,20.411165020000013,0.387089941,20.798254961000012
2023-05-25,430.471543053,427.37528143500003,0.0,3.0962616179999998,3.0962616179999998
2023-05-26,1508.91504394,1012.40703824,496.5080057,0.0,496.5080057
2023-05-27,1668.380722883,1057.39268348,610.4936323,0.494407103,610.988039403
2023-05-28,1562.103110027,977.65732971,583.7885064,0.657273917,584.445780317
2023-05-29,1242.017513195,1010.34431919,231.38913316000003,0.28406084499999995,231.67319400500003
2023-05-30,1764.513526035,1063.17238563,700.8251865,0.515953905,701.341140405
2023-05-31,1723.676948427,1065.65036386,657.37056461,0.656019957,658.026584567
2023-06-01,1633.248803445,1051.40948833,581.3409445,0.498370615,581.839315115
2023-06-02,1658.222614202,1041.78112154,615.7025567000001,0.7389359620000001,616.441492662
2023-06-03,1501.4644265069999,992.90876284,508.29387801999997,0.261785647,508.555663667
2023-06-04,1678.078149807,1063.15726172,614.2497203,0.671167787,614.9208880870001
2023-06-05,1246.165253466,1036.36443599,209.1305383,0.670279176,209.800817476
2023-06-06,1594.322677007,1023.84136797,569.7694822999999,0.711826737,570.481309037
2023-06-07,577.8553226380001,577.8553226380001,0.0,0.0,0.0
2023-06-08,1161.650156296,881.07318692,279.9800457,0.596923676,280.576969376
2023-06-09,1679.835473002,1065.46824016,613.4568147800001,0.9104180620000001,614.367232842
2023-06-10,1715.29704587,1064.34093142,650.04351491,0.91259954,650.9561144500001
2023-06-11,1723.1259788329999,1065.54170419,656.66961563,0.9146590130000001,657.584274643
2023-06-12,1722.5084715379999,1065.76602572,655.8413931099999,0.901052708,656.742445818
2023-06-13,1734.262338236,1065.43292261,667.90990167,0.919513956,668.829415626
2023-06-14,1744.69048578,1066.48432815,677.223988,0.98216963,678.20615763
2023-06-15,1708.370125694,1062.44034764,645.0270456000001,0.902732454,645.929778054
2023-06-16,1669.500252977,1057.69066156,610.9050263,0.904565117,611.809591417
2023-06-17,1745.627144047,1066.43114135,678.3292758,0.8667268970000002,679.1960026969999
2023-06-18,1689.988224117,1063.87309843,625.29922075,0.815904937,626.115125687
2023-06-19,1681.352857003,1065.27871116,615.2506117,0.8235341429999999,616.074145843
2023-06-20,1686.261684893,1056.95981629,628.5733292,0.7285394030000001,629.301868603
2023-06-21,1508.31305422,1054.68546332,452.90189219,0.72569871,453.62759090000003
2023-06-22,1690.179015546,1060.77866971,628.692422,0.7079238360000001,629.400345836
2023-06-23,1419.7000141869999,1051.53591742,367.66729589999994,0.496800867,368.16409676699993
2023-06-24,1674.118574057,1065.14832593,608.2600431399999,0.710204987,608.9702481269999
2023-06-25,1695.2690052799999,1065.09275479,629.5935955,0.58265499,630.1762504899999
